,Gene,WormBase_Gene_ID,Sequence_Name,AS_event_ID,ADL,AFD,AIM,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVL,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,DVC,I5,IL1,IL2,LUA,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMB,SMD,VB,VC,VD
mfsd-6 III_-_7576312_7576832_7576944_7577162,mfsd-6,WBGene00020051,R13A5.9,III_-_7576312_7576832_7576944_7577162,100%,96.57%,100%,98.71%,100%,100%,98.15%,100%,96.58%,99.21%,99.78%,96.96%,100%,99.54%,99.17%,99.88%,99.69%,100%,100%,97.60%,98.33%,100%,99.81%,99.03%,99.67%,97.51%,100%,100%,99.42%,100%,NA,100%,99.15%,99.21%,100%,100%,99.80%,99.44%,99.45%,96.96%,99.08%,99.81%,97.08%,100%,100%,NA
mgl-3 IV_+_5448074_5448199_5448273_5448365,mgl-3,WBGene00021152,Y4C6A.2,IV_+_5448074_5448199_5448273_5448365,100%,NA,93.13%,83.56%,100%,100%,100%,100%,92.59%,NA,100%,NA,100%,100%,98.33%,83.33%,79.17%,33.33%,NA,80.30%,97.02%,82.35%,100%,100%,100%,NA,83.33%,100%,100%,51.11%,87.75%,100%,92.80%,96.65%,100%,NA,47.71%,100%,66.67%,NA,77.57%,NA,100%,100%,100%,83.61%
mig-1 I_-_949500_949773_949950_950845,mig-1,WBGene00003238,Y34D9B.1,I_-_949500_949773_949950_950845,100%,50%,100%,97.59%,100%,100%,100%,NA,81.19%,100%,90.28%,91.43%,NA,81.01%,100%,93.89%,94.94%,100%,100%,100%,100%,100%,87.32%,96.71%,95.49%,88.13%,91.60%,50%,96.29%,100%,100%,100%,83.17%,96.30%,50%,66.67%,100%,82.58%,84.17%,68.57%,92.06%,NA,96.54%,87.72%,92.97%,93.52%
mig-15 X_-_10423811_10424121_10424148_10424230,mig-15,WBGene00003247,ZC504.4,X_-_10423811_10424121_10424148_10424230,30.36%,0%,50.32%,39.46%,100%,7.15%,22.22%,13.34%,20.36%,25.63%,19.25%,40%,33.33%,35.65%,10.73%,9.80%,42.02%,9.94%,31.25%,18.68%,22.50%,35.06%,77.15%,41.81%,5.23%,43.60%,64.01%,63.59%,27.87%,24.27%,29.30%,28.85%,30.02%,35.91%,32.50%,12.50%,32.59%,89.97%,0%,3.95%,65.62%,75.99%,54.25%,56.37%,33.58%,21.34%
mig-6 V_+_7832371_7832445_7832658_7832979,mig-6,WBGene00003242,C37C3.6,V_+_7832371_7832445_7832658_7832979,91.92%,90.95%,88.17%,81.47%,95.93%,62.09%,64.00%,87.62%,64.08%,54.82%,92.47%,86.18%,96.83%,63.46%,93.50%,76.39%,70.33%,69.78%,92.10%,67.88%,89.82%,6.86%,70.39%,66.09%,83.10%,84.79%,68.39%,53.04%,82.11%,97.04%,67.14%,74.51%,75.43%,65.94%,62.28%,76.12%,85.64%,87.99%,81.90%,97.50%,84.58%,79.80%,81.59%,97.82%,87.44%,85.50%
mig-6 V_+_7833334_7833824_7833921_7834666,mig-6,WBGene00003242,C37C3.6,V_+_7833334_7833824_7833921_7834666,75%,100%,98.85%,100%,NA,100%,NA,NA,100%,25%,91.67%,100%,100%,100%,100%,NA,100%,100%,100%,96.00%,100%,85.34%,73.16%,100%,93.06%,100%,86.67%,95.62%,100%,79.17%,100%,100%,93.03%,95.14%,100%,100%,100%,79.91%,98.33%,100%,98.04%,99.69%,96.53%,50%,100%,97.94%
mlk-1 V_-_5059549_5059806_5059863_5059911,mlk-1,WBGene00003374,K11D12.10,V_-_5059549_5059806_5059863_5059911,90.09%,63.65%,90.97%,80.68%,100%,66.67%,81.77%,73.63%,71.84%,100%,100%,100%,77.78%,84.81%,90.97%,48.68%,78.70%,100%,62.50%,89.22%,32.22%,77.50%,92.58%,75.80%,86.54%,73.97%,91.11%,84.38%,82.55%,100%,51.12%,75.09%,70.33%,57.03%,6.25%,100%,71.14%,83.22%,92.23%,91.43%,88.84%,89.84%,85.43%,100%,93.59%,89.18%
mlk-1 V_-_5060204_5060313_5060556_5060960,mlk-1,WBGene00003374,K11D12.10,V_-_5060204_5060313_5060556_5060960,23.29%,0.96%,31.43%,23.85%,13.89%,0%,11.31%,5.30%,22.89%,0%,25%,5.56%,10%,32.17%,34.08%,3.04%,9.41%,13.68%,3.33%,28.73%,8.33%,86.68%,35.19%,25.58%,26.53%,38.75%,42.47%,24.65%,58.24%,77.43%,66.52%,71.43%,70.54%,50.64%,16.67%,12.50%,27.12%,2.50%,18.48%,72.50%,13.67%,18.21%,16.36%,22.80%,65.03%,34.15%
mlt-11 V_+_20667642_20667715_20668102_20668171,mlt-11,WBGene00012186,W01F3.3,V_+_20667642_20667715_20668102_20668171,60.83%,47.92%,60.64%,52.64%,16.67%,47.92%,67.51%,33.34%,63.43%,41.07%,49.17%,25%,50%,83.19%,86.68%,33.34%,70.91%,67.71%,29.06%,64.43%,57.81%,NA,84.55%,70.71%,75.85%,65.49%,NA,83.91%,49.50%,84.43%,NA,NA,NA,NA,100%,55.56%,74.20%,94.56%,45.38%,NA,63.38%,81.46%,NA,73.06%,81.22%,NA
mlt-11 V_+_20671271_20671458_20673036_20673145,mlt-11,WBGene00012186,W01F3.3,V_+_20671271_20671458_20673036_20673145,64.07%,81.25%,56.50%,55.95%,50%,44.31%,55.31%,54.17%,46.76%,86.11%,41.67%,31.25%,61.31%,74.43%,64.16%,22.50%,67.14%,66.28%,36.73%,NA,60.42%,NA,59.02%,48.84%,69.32%,76.46%,43.68%,95.25%,55.93%,77.08%,NA,45.23%,55.03%,56.75%,66.67%,73.07%,58.44%,68.03%,37.66%,36.88%,65.10%,57.04%,62.22%,56.79%,73.48%,53.43%
mod-1 V_-_8910139_8910730_8910772_8910900,mod-1,WBGene00003386,K06C4.6,V_-_8910139_8910730_8910772_8910900,11.11%,0%,23.93%,20.24%,7.58%,0%,33.34%,12.50%,21.12%,51.90%,0%,14.70%,0%,4.34%,17.86%,31.81%,80%,0%,22.71%,6.25%,41.67%,44.45%,7.64%,4.31%,3.55%,53.90%,38.23%,25%,49.52%,4.45%,53.63%,9.76%,26.46%,25.59%,69.05%,NA,12.86%,15.28%,5.47%,45%,40.11%,47.20%,39.56%,1.39%,0%,19.16%
mod-5 I_-_3043659_3044671_3044749_3047744,mod-5,WBGene00003387,Y54E10BR.7,I_-_3043659_3044671_3044749_3047744,100%,16.67%,94.81%,100%,29.41%,88.54%,86.68%,NA,100%,NA,100%,NA,100%,73.61%,100%,100%,100%,85.42%,NA,93.13%,100%,41.67%,NA,100%,93.89%,100%,64.10%,100%,79.17%,85.46%,95.72%,100%,NA,90.23%,NA,100%,64.45%,100%,96.53%,100%,83.33%,100%,97.34%,100%,50%,100%
mpz-1 II_-_10752432_10753530_10753587_10754009,mpz-1,WBGene00003404,C52A11.4,II_-_10752432_10753530_10753587_10754009,27.54%,17.50%,93.86%,96.95%,83.96%,22.32%,37.95%,39.58%,84.92%,45.75%,34.63%,36.67%,43.15%,48.65%,16.92%,37.28%,18.52%,47.82%,56.12%,45.62%,23.89%,68.50%,76.42%,69.14%,34.88%,84.18%,87.77%,93.59%,61.95%,29.87%,68.80%,70.46%,76.58%,78.21%,28.75%,10.72%,80.09%,99.37%,81.06%,50.43%,95.78%,90.42%,89.77%,100%,62.75%,92.00%
mrp-7 V_+_19689645_19689842_19689864_19690740,mrp-7,WBGene00003413,Y43F8C.12,V_+_19689645_19689842_19689864_19690740,4.66%,4.90%,7.55%,4.72%,33.33%,9.23%,3.04%,4.41%,2.72%,0.61%,0.93%,11.40%,8.14%,4.47%,1.23%,2.83%,0.45%,1.83%,7.40%,5.26%,1.40%,0.83%,5.27%,24.70%,3.99%,5.90%,22.32%,3.88%,6.98%,8.84%,9.12%,4.03%,2.24%,7.49%,28.68%,0%,14.27%,8.90%,29.12%,9.31%,26.76%,2.78%,1.93%,4.01%,0.31%,31.39%
mrp-8 III_-_12297819_12297875_12297977_12298201,mrp-8,WBGene00003414,Y75B8A.26,III_-_12297819_12297875_12297977_12298201,100%,NA,NA,100%,NA,NA,100%,33.34%,100%,NA,0%,NA,NA,77.87%,100%,NA,100%,100%,NA,50%,NA,41.59%,100%,100%,100%,NA,100%,NA,29.17%,0%,NA,NA,41.67%,33.33%,NA,NA,68.75%,100%,100%,NA,100%,84.03%,50%,NA,31.67%,100%
mrpl-45 III_-_1200471_1201474_1201649_1201818,mrpl-45,WBGene00022493,Y119D3B.16,III_-_1200471_1201474_1201649_1201818,90.79%,58.33%,97.27%,100%,100%,100%,94.72%,81.25%,78.51%,41.88%,100%,100%,100%,89.25%,94.89%,88.21%,79.47%,67.38%,86.11%,95.46%,66.67%,100%,99.33%,93.64%,90.44%,92.02%,78.90%,95.14%,100%,95.19%,92.38%,95.52%,100%,98.18%,58.34%,66.31%,98.99%,100%,94.05%,100%,95.35%,93.52%,93.44%,100%,95.76%,99.52%
msh-5 IV_+_13158281_13158766_13159870_13160419,msh-5,WBGene00003421,F09E8.3,IV_+_13158281_13158766_13159870_13160419,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.24%,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA
mthf-1 II_-_7776296_7776350_7776505_7777665,mthf-1,WBGene00015512,C06A8.1,II_-_7776296_7776350_7776505_7777665,9.65%,1.79%,13.03%,10.30%,4.70%,14.82%,6.95%,1.14%,15.11%,7.91%,1.71%,6.52%,0%,7.76%,8.11%,5.16%,10.32%,0%,6.25%,14.90%,6.63%,6.61%,2.08%,2.64%,9.70%,5.85%,4.32%,7.24%,3.17%,10.05%,5.47%,4.51%,3.79%,5.83%,6.25%,11.77%,10.62%,9.45%,5.14%,10.91%,8.48%,6.22%,5.39%,15.34%,1.39%,8.26%
mtm-3 III_-_3790838_3791279_3791614_3792057,mtm-3,WBGene00003476,T24A11.1,III_-_3790838_3791279_3791614_3792057,2.81%,0.27%,3.95%,5.55%,3.23%,2.84%,0%,1.54%,4.07%,0%,10.36%,4.33%,3.33%,7.22%,3.43%,2.06%,5.33%,2.83%,3.02%,6.61%,2.71%,12.75%,7.86%,6.76%,1.82%,13.23%,3.89%,5.91%,14.42%,34.52%,25.15%,13.90%,11.44%,11.32%,3.57%,5.22%,3.32%,4.32%,6.49%,2.91%,3.11%,2.75%,4.33%,3.59%,6.45%,4.02%
mua-3 III_+_10168124_10168173_10168203_10170113,mua-3,WBGene00003482,K08E5.3,III_+_10168124_10168173_10168203_10170113,10.83%,0%,18.40%,21.48%,50%,11.11%,28.10%,25%,63.87%,5.56%,21.27%,45%,69.79%,25.38%,26.57%,70%,24.31%,52.08%,40.54%,39.30%,19.44%,23.00%,22.49%,22.89%,13.30%,23.82%,61.88%,5.58%,41.66%,10.98%,30.21%,37.11%,28.71%,42.17%,12.50%,NA,20.47%,9.82%,51.25%,29.39%,42.36%,30.78%,44.11%,44.39%,24.89%,37.70%
mvk-1 III_-_6125646_6126669_6126804_6127036,mvk-1,WBGene00021534,Y42G9A.4,III_-_6125646_6126669_6126804_6127036,94.24%,98.19%,88.08%,94.48%,100%,92.41%,92.80%,100%,89.99%,98.98%,94.62%,93.37%,94.39%,73.84%,87.49%,89.16%,82.13%,94.66%,90.12%,90.26%,91.92%,83.55%,37.29%,84.58%,96.49%,76.89%,91.46%,97.88%,91.87%,95.52%,92.12%,91.17%,86.41%,78.51%,88.75%,76.13%,95.08%,91.79%,97.09%,90.42%,95.41%,58.64%,94.95%,31.16%,80.95%,82.11%
mvk-1 III_-_6127921_6128321_6128384_6129340,mvk-1,WBGene00021534,Y42G9A.4,III_-_6127921_6128321_6128384_6129340,31.08%,18.40%,34.27%,41.10%,21.71%,31.87%,31.00%,32.57%,28.13%,35.50%,33.71%,32.70%,24.59%,38.04%,12.38%,19.93%,14.80%,27.49%,25.40%,29.02%,37.11%,32.44%,15.36%,10.30%,48.45%,13.86%,9.24%,4.89%,21.97%,11.78%,19.64%,11.79%,26.37%,22.27%,19.43%,15.00%,11.35%,26.77%,28.13%,20.19%,6.25%,28.92%,39.64%,25.44%,30.77%,9.36%
mvk-1 III_-_6130050_6130211_6130490_6130779,mvk-1,WBGene00021534,Y42G9A.4,III_-_6130050_6130211_6130490_6130779,60.75%,77.88%,54.40%,51.52%,41.82%,57.66%,49.27%,65.99%,42.35%,48.78%,27.91%,29.31%,52.19%,35.73%,31.23%,26.48%,15.92%,51.63%,50.85%,77.38%,58.74%,66.88%,39.39%,14.60%,56.34%,44.04%,22.62%,27.16%,61.90%,48.01%,61.73%,53.35%,55.10%,53.33%,42.21%,26.12%,26.79%,42.96%,47.48%,46.68%,8.87%,22.21%,17.11%,19.82%,73.57%,25.44%
mvk-1 III_-_6131747_6132777_6133104_6136113,mvk-1,WBGene00021534,Y42G9A.4,III_-_6131747_6132777_6133104_6136113,14.60%,28.28%,22.82%,11.39%,15.30%,12.25%,12.11%,13.18%,17.29%,13.05%,19.87%,26.04%,24.21%,15.84%,18.36%,36.37%,11.46%,19.13%,28.37%,27.10%,4.21%,19.84%,15.15%,28.58%,18.31%,18.47%,10.90%,20.28%,18.12%,10.06%,19.85%,19.69%,17.90%,24.46%,24.72%,24.79%,18.23%,9.53%,31.46%,13.22%,25.72%,21.70%,18.55%,4.35%,21.70%,24.69%
nab-1 I_+_4229668_4229887_4230007_4230762,nab-1,WBGene00003516,C43E11.6,I_+_4229668_4229887_4230007_4230762,100%,99.19%,99.47%,97.76%,100%,100%,100%,100%,100%,100%,100%,100%,100%,98.80%,96.61%,99.53%,97.82%,100%,75%,97.32%,96.48%,100%,100%,99.74%,98.26%,100%,100%,100%,97.39%,100%,100%,100%,97.31%,99.16%,100%,75.96%,100%,100%,99.01%,100%,98.35%,99.42%,97.37%,97.79%,99.68%,97.66%
nab-1 I_+_4231225_4231573_4231762_4232494,nab-1,WBGene00003516,C43E11.6,I_+_4231225_4231573_4231762_4232494,45.72%,10.58%,36.99%,19.64%,0%,4.41%,9.99%,18.88%,29.61%,75.28%,11.11%,28.72%,22.73%,7.17%,4.47%,26.87%,28.92%,80.12%,66.24%,23.08%,10.52%,12.36%,30.24%,89.91%,26.08%,30.81%,36.87%,66.95%,60.36%,53.75%,26.25%,55.88%,31.33%,26.16%,20.83%,0%,36.14%,22.09%,11.76%,18.06%,65.27%,13.10%,69.99%,23.43%,42.06%,67.82%
ncap-1 II_-_2914991_2917233_2917500_2918574,ncap-1,WBGene00022453,Y110A2AR.3,II_-_2914991_2917233_2917500_2918574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13%,NA,NA,NA,NA,NA,11.84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ncx-2 V_+_5307886_5308078_5308174_5308800,ncx-2,WBGene00003567,C10G8.5,V_+_5307886_5308078_5308174_5308800,26.30%,13.05%,NA,NA,35.42%,NA,NA,5.43%,NA,4.73%,NA,19.26%,63.34%,NA,NA,0.35%,5.19%,28.86%,NA,NA,8.62%,NA,NA,NA,NA,NA,NA,12.76%,NA,NA,NA,NA,NA,NA,6.25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ncx-2 V_+_5307886_5308078_5308635_5308800,ncx-2,WBGene00003567,C10G8.5,V_+_5307886_5308078_5308635_5308800,27.62%,NA,NA,34.71%,33.86%,25%,NA,5.80%,24.99%,5.57%,NA,NA,NA,30.00%,26.67%,2.36%,4.54%,25.35%,48.96%,NA,NA,NA,NA,NA,48.11%,55.79%,76.26%,18.29%,60.44%,NA,59.64%,NA,56.91%,46.10%,53.13%,NA,NA,27.80%,NA,48.67%,48.97%,32.55%,NA,36.68%,56.40%,NA
nekl-1 I_+_2370170_2370459_2370640_2371095,nekl-1,WBGene00021461,Y39G10AR.3,I_+_2370170_2370459_2370640_2371095,21.94%,NA,0%,0%,NA,13.06%,25.36%,13.46%,4.69%,26.78%,0%,NA,NA,13.89%,0%,34.26%,NA,2.96%,31.25%,10.18%,8.33%,0%,0%,NA,0%,4.17%,16.67%,0%,6.25%,NA,0%,0%,11.43%,0%,NA,NA,11.11%,0%,100%,NA,0%,0%,2.38%,NA,0%,0%
nfya-2 I_+_11225155_11225203_11225277_11227366,nfya-2,WBGene00043056,Y53H1A.5,I_+_11225155_11225203_11225277_11227366,92.26%,100%,98.52%,83.40%,NA,100%,100%,88.89%,87.94%,100%,100%,50%,100%,98.74%,100%,100%,95.06%,85%,100%,91.51%,100%,100%,97.79%,100%,96.90%,89.29%,84.17%,100%,98.74%,100%,84.93%,100%,91.82%,93.76%,100%,100%,98.92%,100%,100%,82.31%,97.46%,88.42%,91.34%,95.14%,97.41%,98.36%
nhr-120 X_-_6639500_6639716_6639830_6640514,nhr-120,WBGene00003710,C25B8.6,X_-_6639500_6639716_6639830_6640514,2.44%,0.71%,0%,0%,NA,3.04%,0.28%,5.17%,0%,1.02%,0%,0%,0%,8.33%,0%,0%,0%,0%,0%,0.46%,0%,0%,0%,0%,0%,2.08%,0%,0%,0%,0%,0%,8.33%,1.56%,0.71%,0%,NA,0%,0%,0%,0%,1.43%,0%,0%,0%,0%,0%
nhr-15 V_+_312852_320335_320494_321201,nhr-15,WBGene00003614,F33E11.1,V_+_312852_320335_320494_321201,100%,100%,75%,94.92%,NA,NA,NA,100%,88.08%,82.46%,NA,NA,NA,100%,NA,100%,100%,100%,NA,87.59%,100%,NA,100%,78.89%,100%,100%,100%,100%,80.68%,NA,77.28%,72.22%,100%,93.02%,NA,NA,85.42%,100%,100%,NA,100%,100%,100%,100%,100%,100%
nhr-27 X_-_12796926_12797112_12797173_12797222,nhr-27,WBGene00008901,F16H9.2,X_-_12796926_12797112_12797173_12797222,3.85%,33.06%,28.23%,NA,9.38%,35.42%,NA,58.34%,8.14%,13.33%,12.50%,0%,NA,24.34%,12.18%,71.97%,2.70%,13.19%,29.17%,8.96%,16.67%,10.25%,35.58%,51.59%,20.37%,19.97%,45.48%,NA,19.93%,10.42%,NA,16.19%,19.26%,36.59%,0%,0.96%,45.39%,NA,7.20%,38.10%,33.99%,NA,NA,20.83%,25.40%,24.40%
nhr-27 X_-_12800124_12800218_12800264_12800511,nhr-27,WBGene00008901,F16H9.2,X_-_12800124_12800218_12800264_12800511,81.17%,37.50%,65.10%,80.99%,50%,62.92%,59.01%,100%,78.33%,100%,75%,87.50%,NA,87.07%,82.22%,62.50%,48.09%,100%,41.25%,48.84%,88.89%,50.74%,74.11%,54.98%,66.58%,56.91%,74.75%,60.51%,37.22%,33.33%,49.59%,45.89%,68.87%,70.06%,100%,63.34%,53.78%,64.45%,44.48%,92.59%,71.55%,91.67%,60.87%,54.81%,61.25%,68.74%
nhr-277 IV_+_2745601_2745937_2746072_2746120,nhr-277,WBGene00022374,Y94H6A.1,IV_+_2745601_2745937_2746072_2746120,49.38%,32.63%,62.61%,40.73%,50%,92.26%,35.46%,15.90%,55.16%,16.31%,70.00%,62.80%,36.31%,31.84%,64.39%,NA,32.23%,36.51%,40.95%,69.26%,24.41%,92.87%,67.72%,69.15%,36.80%,73.65%,81.09%,39.35%,65.05%,74.45%,70.64%,67.21%,56.67%,60.42%,50%,17.92%,35.25%,30.99%,40.00%,74.61%,34.05%,47.53%,53.25%,71.18%,78.17%,64.97%
nhr-40 X_+_2594109_2594688_2599489_2600804,nhr-40,WBGene00003630,T03G6.2,X_+_2594109_2594688_2599489_2600804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.11%,NA,NA,38.68%,NA,NA,NA,NA,NA,NA,29.62%,NA,NA,NA,NA,NA,NA,NA,23.75%,42.86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nhr-71 X_+_13747956_13748588_13749089_13749407,nhr-71,WBGene00003661,K11E4.5,X_+_13747956_13748588_13749089_13749407,NA,NA,NA,81.53%,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.58%,NA,NA,NA,NA,NA,98.44%,91.03%,NA,NA,94.27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nhr-93; srbc-67 V_-_3537663_3538295_3539144_3539649,nhr-93; srbc-67,WBGene00003683; WBGene00020749,T24A6.9; T24A6.10,V_-_3537663_3538295_3539144_3539649,79.72%,91.67%,68.02%,NA,47.99%,NA,78.71%,NA,76.85%,60.54%,86.44%,90.80%,75.72%,80.56%,NA,96.41%,NA,NA,82.92%,79.01%,76.51%,81.44%,80.41%,78.82%,65.48%,77.11%,71.91%,NA,87.35%,88.74%,90.61%,71.53%,84.17%,86.87%,NA,NA,92.81%,NA,72.52%,59.34%,NA,74.12%,70.02%,96.54%,91.89%,82.18%
nhx-5 X_+_10580237_10580388_10580440_10580598,nhx-5,WBGene00003733,F57C7.2,X_+_10580237_10580388_10580440_10580598,NA,32.67%,44.84%,62.20%,100%,29.11%,41.04%,NA,74.23%,NA,36.13%,31.25%,41.24%,72.18%,66.89%,NA,NA,17.42%,41.67%,NA,45.63%,60.04%,69.51%,46.27%,52.27%,33.54%,47.88%,31.73%,78.88%,19.63%,49.47%,58.33%,58.74%,44.64%,44.45%,58.33%,31.70%,NA,42.22%,56.73%,45.00%,NA,54.04%,51.96%,67.54%,50.47%
nhx-5 X_+_10580237_10580388_10580521_10580598,nhx-5,WBGene00003733,F57C7.2,X_+_10580237_10580388_10580521_10580598,NA,36%,NA,55.24%,NA,15.39%,32.20%,26.46%,NA,NA,27.13%,31.67%,NA,NA,NA,NA,NA,10.01%,12.50%,NA,27.50%,NA,NA,NA,NA,21.47%,NA,NA,NA,11.57%,NA,50.83%,NA,27.81%,48.61%,0%,27.35%,NA,31.71%,NA,40.68%,NA,NA,47.94%,65.94%,NA
nid-1 V_+_12912529_12912572_12912599_12912837,nid-1,WBGene00003738,F54F3.1,V_+_12912529_12912572_12912599_12912837,0%,0%,2.08%,20%,0%,0%,NA,16.67%,0%,0%,0%,0%,NA,1.85%,2.75%,NA,68.54%,5%,0%,0%,0%,4.79%,13.06%,11.11%,0.60%,12.50%,51.93%,1.47%,5.56%,0%,NA,0.83%,10.15%,8.66%,0%,38.93%,11.40%,0%,6.67%,0%,42.02%,0%,3.85%,0%,11.36%,8.69%
nid-1 V_+_12913946_12913991_12914391_12914439,nid-1,WBGene00003738,F54F3.1,V_+_12913946_12913991_12914391_12914439,100%,100%,100%,100%,100%,100%,NA,NA,100%,NA,100%,100%,NA,100%,100%,NA,59.75%,100%,NA,100%,100%,NA,70.74%,NA,100%,100%,100%,100%,83.47%,100%,NA,80.56%,NA,91.25%,NA,NA,100%,100%,60%,100%,NA,100%,71.39%,16.67%,100%,NA
nid-1 V_+_12914135_12914220_12915555_12915814,nid-1,WBGene00003738,F54F3.1,V_+_12914135_12914220_12915555_12915814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.26%,NA,NA,NA,NA,NA,NA,10.80%,NA,NA,NA,NA,NA,NA,NA,NA
nid-1 V_+_12914135_12914220_12915689_12915814,nid-1,WBGene00003738,F54F3.1,V_+_12914135_12914220_12915689_12915814,NA,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA,NA,NA,10.23%,NA,NA,80.88%,NA,NA,NA,NA,NA,11.43%,12.77%,NA,NA,NA,NA,NA,21.36%,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nid-1 V_+_12915555_12915607_12915689_12915814,nid-1,WBGene00003738,F54F3.1,V_+_12915555_12915607_12915689_12915814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.50%,NA,NA,NA,0%,NA,NA,NA,NA,NA,NA
nipa-1 III_-_3114043_3114677_3115002_3115541,nipa-1,WBGene00021820,Y53G8B.4,III_-_3114043_3114677_3115002_3115541,97.52%,97.89%,94.04%,97.06%,100%,92.49%,99.25%,97.62%,96.30%,97.43%,92.98%,100%,67.50%,94.34%,100%,96.40%,97.12%,91.77%,96.03%,96.43%,88.89%,82.31%,94.71%,97.93%,96.19%,87.67%,100%,93.37%,98.04%,100%,92.22%,94.84%,97.53%,93.50%,70.84%,100%,94.78%,96.74%,96.88%,41.32%,97.70%,91.16%,86.80%,100%,95.95%,95.35%
nkb-3 X_-_13767923_13768485_13768585_13770472,nkb-3,WBGene00010117,F55F3.3,X_-_13767923_13768485_13768585_13770472,100%,100%,100%,98.15%,100%,90.18%,100%,100%,100%,100%,100%,100%,99.18%,99.90%,100%,99.27%,98.68%,100%,100%,100%,100%,100%,100%,98.76%,99.67%,100%,100%,100%,99.40%,100%,99.11%,100%,97.67%,100%,100%,93.98%,99.86%,100%,100%,100%,99.76%,98.90%,98.11%,100%,100%,100%
nkcc-1 IV_-_14109409_14110474_14110549_14110633,nkcc-1,WBGene00012543,Y37A1C.1,IV_-_14109409_14110474_14110549_14110633,33.06%,43.75%,25.14%,32.58%,0%,23.75%,45.01%,76.64%,37.57%,NA,24.13%,15%,51.79%,40.01%,20.80%,48.18%,36.53%,60.28%,68.89%,33.68%,58.10%,2.04%,19.25%,13.31%,48.58%,3.22%,24.66%,NA,9.63%,34.85%,4.12%,7.97%,4.89%,11.09%,60%,23.72%,38.27%,60.08%,26.73%,67.12%,23.58%,35.24%,8.56%,27.64%,5.82%,16.09%
nlf-1 X_-_1015440_1016015_1016149_1016320,nlf-1,WBGene00018854,F55A4.2,X_-_1015440_1016015_1016149_1016320,96.77%,100%,99.52%,98.42%,100%,100%,97.74%,100%,98.58%,100%,100%,100%,98.12%,99.60%,99.34%,99.59%,100%,100%,100%,91.97%,94.02%,100%,100%,100%,100%,99.37%,100%,99.76%,100%,100%,98.60%,98.64%,98.26%,100%,100%,100%,100%,99.40%,99.06%,100%,99.40%,99.60%,98.96%,98.57%,99.62%,99.36%
nlg-1 X_-_13625897_13626629_13626761_13626914,nlg-1,WBGene00006412,C40C9.5,X_-_13625897_13626629_13626761_13626914,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.02%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nlg-1 X_-_13625897_13626915_13627020_13627181,nlg-1,WBGene00006412,C40C9.5,X_-_13625897_13626915_13627020_13627181,100%,100%,40%,75%,NA,100%,100%,100%,57.07%,NA,85%,NA,NA,30.47%,100%,NA,88.10%,NA,NA,72.22%,25%,76.67%,71.05%,84.13%,80%,100%,NA,NA,66.67%,71.25%,37.50%,78.18%,85.07%,76.25%,NA,NA,93.22%,NA,100%,100%,NA,74.82%,NA,100%,18.75%,100%
nlp-13 V_+_4236803_4237456_4237549_4237605,nlp-13,WBGene00003751,E03D2.1,V_+_4236803_4237456_4237549_4237605,100%,100%,99.23%,100%,100%,100%,99.86%,100%,100%,100%,100%,100%,100%,99.69%,100%,99.95%,100%,100%,100%,99.95%,99.79%,98.30%,99.85%,99.97%,99.76%,100%,99.71%,100%,100%,100%,100%,99.00%,100%,100%,100%,100%,100%,99.78%,99.91%,99.92%,99.87%,99.46%,100%,99.18%,100%,99.85%
